variant,dist,tp,sl,atr_mult,time_stop,ma,breakeven,trades,win_rate,profit_factor,expectancy_per_trade,avg_win,avg_loss,max_drawdown,sharpe_like,sortino_like,time_in_market,trades_per_year,total_pnl
base,0.1,0.08,0.1,2.0,45,220,False,19,0.7368421052631579,2.1654805322819213,31.08417897891601,78.38161838161861,101.34865134865122,-101.34865134865127,0.343530226043154,0.6092116605956033,0.0449810606060606,3.28742302226433,590.5994005994044
base,0.1,0.08,0.1,2.0,20,220,False,19,0.7368421052631579,2.1654805322819213,31.08417897891601,78.38161838161861,101.34865134865122,-101.34865134865127,0.343530226043154,0.6092116605956033,0.0449810606060606,3.28742302226433,590.5994005994044
base,0.07,0.12,0.08,1.5,30,220,False,22,0.5909090909090909,2.1542059286914723,37.461147522556345,118.32167832167865,79.33739696506478,-162.7572427572424,0.335181600444619,0.833140731967756,0.0828598484848484,3.8064898152534345,824.1452454962393
base,0.07,0.12,0.08,1.5,45,220,False,22,0.5909090909090909,2.1542059286914723,37.461147522556345,118.32167832167865,79.33739696506478,-162.7572427572424,0.335181600444619,0.833140731967756,0.0828598484848484,3.8064898152534345,824.1452454962393
base,0.05,0.1,0.08,1.5,20,220,False,31,0.6451612903225806,2.1531397327148687,32.57435470510922,94.27527285690542,79.60913284361112,-243.3346424483116,0.3515386524673414,0.7769720704582314,0.096590909090909,5.363690194220749,1009.804995858386
base,0.03,0.1,0.08,1.5,30,220,False,35,0.6285714285714286,2.15105277332593,33.08113866055091,98.35164835164863,77.37664697053755,-256.8211559348231,0.358569090456301,0.8057826653843546,0.1174242424242424,6.055779251539555,1157.8398531192822
base,0.03,0.1,0.08,1.5,45,220,False,35,0.6285714285714286,2.15105277332593,33.08113866055091,98.35164835164863,77.37664697053755,-256.8211559348231,0.358569090456301,0.8057826653843546,0.1174242424242424,6.055779251539555,1157.8398531192822
base,0.03,0.1,0.1,2.0,20,220,False,31,0.6774193548387096,2.1507417071832795,35.00002585429449,96.56531631937423,94.28708412237292,-208.69130869130777,0.3559298809666577,0.7060264295793777,0.1235795454545454,5.363690194220749,1085.0008014831294
base,0.07,0.12,0.08,1.5,20,220,False,22,0.5909090909090909,2.1413458412871385,37.04375785280054,117.61532657286112,79.33739696506478,-162.7572427572424,0.3320412459173981,0.8223017975296505,0.0823863636363636,3.8064898152534345,814.9626727616117
base,0.03,0.12,0.1,2.0,20,220,False,26,0.6153846153846154,2.137127571750576,37.56631104831853,114.72899065619158,85.89397632427838,-202.6973026973024,0.3351015340798419,0.7359747181138598,0.131155303030303,4.498578872572241,976.7240872562816
base,0.03,0.1,0.08,2.0,30,220,False,34,0.6470588235294118,2.1319939087998323,32.51297777898604,94.63566822859,81.37862137862125,-257.62237762237504,0.3505890381351638,0.7676716986879495,0.121685606060606,5.882756987209854,1105.441244485525
base,0.03,0.1,0.08,1.5,20,220,False,35,0.6285714285714286,2.128917340105046,32.21396417248174,96.64651322993218,76.8257342324344,-256.8211559348231,0.3516220686299388,0.7839841797244808,0.1174242424242424,6.055779251539555,1127.488746036861
base,0.07,0.1,0.08,1.5,20,200,False,27,0.6296296296296297,2.1070110013390098,32.74499765709777,98.9862046596135,79.865054247179,-273.79418290785054,0.3403302092026031,0.7617747810591479,0.0771780303030303,4.671601136901942,884.1149367416397
base,0.05,0.1,0.08,2.0,20,220,False,31,0.6451612903225806,2.106322079542944,31.94647167655725,94.27527285690542,81.37862137862122,-244.13586413586356,0.3408103307752916,0.7454429059537432,0.096590909090909,5.363690194220749,990.3406219732748
base,0.07,0.12,0.08,2.0,30,220,False,22,0.5909090909090909,2.100171863491295,36.626101171556,118.32167832167865,81.37862137862118,-162.7572427572424,0.3232641036345317,0.7932788401245162,0.0828598484848484,3.8064898152534345,805.7742257742318
base,0.07,0.12,0.08,2.0,45,220,False,22,0.5909090909090909,2.100171863491295,36.626101171556,118.32167832167865,81.37862137862118,-162.7572427572424,0.3232641036345317,0.7932788401245162,0.0828598484848484,3.8064898152534345,805.7742257742318
base,0.03,0.1,0.08,2.0,20,220,False,35,0.6285714285714286,2.097434596626908,31.78564632533322,96.64651322993218,77.97889766706501,-257.62237762237504,0.3442379359942471,0.761526363287607,0.1174242424242424,6.055779251539555,1112.4976213866628
base,0.07,0.1,0.08,1.5,30,200,False,27,0.6296296296296297,2.093503895713043,32.34546220393472,98.35164835164866,79.865054247179,-273.79418290785054,0.3370204176025918,0.7513166532805885,0.0771780303030303,4.671601136901942,873.3274795062375
base,0.07,0.1,0.08,1.5,45,200,False,27,0.6296296296296297,2.093503895713043,32.34546220393472,98.35164835164866,79.865054247179,-273.79418290785054,0.3370204176025918,0.7513166532805885,0.0771780303030303,4.671601136901942,873.3274795062375
