variant,dist,tp,sl,atr_mult,time_stop,ma,breakeven,trades,win_rate,profit_factor,expectancy_per_trade,avg_win,avg_loss,max_drawdown,sharpe_like,sortino_like,time_in_market,trades_per_year,total_pnl
reclaim,0.03,0.12,0.08,2.0,20,180,True,2,0.5,78.96000000000772,58.41158841158862,118.32167832167859,1.4985014985013554,0.0,,,0.016571969696969696,0.34604452865940316,116.82317682317723
reclaim,0.03,0.12,0.08,2.0,30,180,True,2,0.5,78.96000000000772,58.41158841158862,118.32167832167859,1.4985014985013554,0.0,,,0.016571969696969696,0.34604452865940316,116.82317682317723
reclaim,0.03,0.12,0.08,2.0,45,180,True,2,0.5,78.96000000000772,58.41158841158862,118.32167832167859,1.4985014985013554,0.0,,,0.016571969696969696,0.34604452865940316,116.82317682317723
reclaim,0.03,0.12,0.1,1.5,20,180,True,2,0.5,78.96000000000772,58.41158841158862,118.32167832167859,1.4985014985013554,0.0,,,0.016571969696969696,0.34604452865940316,116.82317682317723
reclaim,0.03,0.12,0.1,1.5,30,180,True,2,0.5,78.96000000000772,58.41158841158862,118.32167832167859,1.4985014985013554,0.0,,,0.016571969696969696,0.34604452865940316,116.82317682317723
reclaim,0.03,0.12,0.1,1.5,45,180,True,2,0.5,78.96000000000772,58.41158841158862,118.32167832167859,1.4985014985013554,0.0,,,0.016571969696969696,0.34604452865940316,116.82317682317723
reclaim,0.03,0.12,0.1,2.0,20,180,True,2,0.5,78.96000000000772,58.41158841158862,118.32167832167859,1.4985014985013554,0.0,,,0.016571969696969696,0.34604452865940316,116.82317682317723
reclaim,0.03,0.12,0.1,2.0,30,180,True,2,0.5,78.96000000000772,58.41158841158862,118.32167832167859,1.4985014985013554,0.0,,,0.016571969696969696,0.34604452865940316,116.82317682317723
reclaim,0.03,0.12,0.1,2.0,45,180,True,2,0.5,78.96000000000772,58.41158841158862,118.32167832167859,1.4985014985013554,0.0,,,0.016571969696969696,0.34604452865940316,116.82317682317723
reclaim,0.03,0.1,0.06,1.5,20,180,True,2,0.5,65.63333333333986,48.42657342657369,98.35164835164873,1.4985014985013554,0.0,,,0.015625,0.34604452865940316,96.85314685314738
reclaim,0.03,0.1,0.06,1.5,30,180,True,2,0.5,65.63333333333986,48.42657342657369,98.35164835164873,1.4985014985013554,0.0,,,0.015625,0.34604452865940316,96.85314685314738
reclaim,0.03,0.1,0.06,1.5,45,180,True,2,0.5,65.63333333333986,48.42657342657369,98.35164835164873,1.4985014985013554,0.0,,,0.015625,0.34604452865940316,96.85314685314738
reclaim,0.03,0.1,0.06,2.0,20,180,True,2,0.5,65.63333333333986,48.42657342657369,98.35164835164873,1.4985014985013554,0.0,,,0.015625,0.34604452865940316,96.85314685314738
reclaim,0.03,0.1,0.06,2.0,30,180,True,2,0.5,65.63333333333986,48.42657342657369,98.35164835164873,1.4985014985013554,0.0,,,0.015625,0.34604452865940316,96.85314685314738
reclaim,0.03,0.1,0.06,2.0,45,180,True,2,0.5,65.63333333333986,48.42657342657369,98.35164835164873,1.4985014985013554,0.0,,,0.015625,0.34604452865940316,96.85314685314738
reclaim,0.03,0.1,0.08,1.5,20,180,True,2,0.5,65.63333333333986,48.42657342657369,98.35164835164873,1.4985014985013554,0.0,,,0.015625,0.34604452865940316,96.85314685314738
reclaim,0.03,0.1,0.08,1.5,30,180,True,2,0.5,65.63333333333986,48.42657342657369,98.35164835164873,1.4985014985013554,0.0,,,0.015625,0.34604452865940316,96.85314685314738
reclaim,0.03,0.1,0.08,1.5,45,180,True,2,0.5,65.63333333333986,48.42657342657369,98.35164835164873,1.4985014985013554,0.0,,,0.015625,0.34604452865940316,96.85314685314738
reclaim,0.03,0.1,0.08,2.0,20,180,True,2,0.5,65.63333333333986,48.42657342657369,98.35164835164873,1.4985014985013554,0.0,,,0.015625,0.34604452865940316,96.85314685314738
reclaim,0.03,0.1,0.08,2.0,30,180,True,2,0.5,65.63333333333986,48.42657342657369,98.35164835164873,1.4985014985013554,0.0,,,0.015625,0.34604452865940316,96.85314685314738
reclaim,0.03,0.1,0.08,2.0,45,180,True,2,0.5,65.63333333333986,48.42657342657369,98.35164835164873,1.4985014985013554,0.0,,,0.015625,0.34604452865940316,96.85314685314738
reclaim,0.03,0.1,0.1,1.5,20,180,True,2,0.5,65.63333333333986,48.42657342657369,98.35164835164873,1.4985014985013554,0.0,,,0.015625,0.34604452865940316,96.85314685314738
reclaim,0.03,0.1,0.1,1.5,30,180,True,2,0.5,65.63333333333986,48.42657342657369,98.35164835164873,1.4985014985013554,0.0,,,0.015625,0.34604452865940316,96.85314685314738
reclaim,0.03,0.1,0.1,1.5,45,180,True,2,0.5,65.63333333333986,48.42657342657369,98.35164835164873,1.4985014985013554,0.0,,,0.015625,0.34604452865940316,96.85314685314738
reclaim,0.03,0.1,0.1,2.0,20,180,True,2,0.5,65.63333333333986,48.42657342657369,98.35164835164873,1.4985014985013554,0.0,,,0.015625,0.34604452865940316,96.85314685314738
reclaim,0.03,0.1,0.1,2.0,30,180,True,2,0.5,65.63333333333986,48.42657342657369,98.35164835164873,1.4985014985013554,0.0,,,0.015625,0.34604452865940316,96.85314685314738
reclaim,0.03,0.1,0.1,2.0,45,180,True,2,0.5,65.63333333333986,48.42657342657369,98.35164835164873,1.4985014985013554,0.0,,,0.015625,0.34604452865940316,96.85314685314738
base,0.1,0.1,0.1,1.5,20,220,False,18,0.7222222222222222,2.7822669531425346,45.50157684668052,98.35164835164866,91.90860906623661,-104.3456543456536,0.47360602327283613,0.9750152214981953,0.05823863636363636,3.1144007579346282,819.0283832402494
base,0.1,0.1,0.1,1.5,30,220,False,18,0.7222222222222222,2.7822669531425346,45.50157684668052,98.35164835164866,91.90860906623661,-104.3456543456536,0.47360602327283613,0.9750152214981953,0.05823863636363636,3.1144007579346282,819.0283832402494
