Date,Open,High,Low,Close
2021-02-20,56223.44000000,56609.14000000,55946.27000000,56179.17000000
2021-02-20,56179.16000000,56395.00000000,55959.41000000,56143.46000000
2021-02-20,56143.46000000,56250.00000000,55481.38000000,55706.07000000
2021-02-20,55711.90000000,56144.87000000,55511.00000000,55815.19000000
2021-02-20,55815.19000000,55952.18000000,55555.55000000,55675.43000000
2021-02-20,55675.44000000,55952.88000000,55580.00000000,55937.12000000
2021-02-20,55937.02000000,55967.14000000,55185.98000000,55207.92000000
2021-02-20,55207.93000000,55674.68000000,55185.16000000,55236.53000000
2021-02-20,55236.54000000,55525.00000000,55030.00000000,55252.40000000
2021-02-20,55252.40000000,55929.23000000,55210.53000000,55895.31000000
2021-02-20,55895.31000000,56388.37000000,55752.77000000,56355.91000000
2021-02-20,56355.94000000,57700.46000000,56268.01000000,57291.92000000
2021-02-20,57291.93000000,57550.00000000,56923.04000000,57274.34000000
2021-02-20,57274.35000000,57426.57000000,56080.00000000,56280.83000000
2021-02-20,56280.83000000,56759.99000000,55722.11000000,56145.97000000
2021-02-20,56136.55000000,56943.60000000,56136.55000000,56720.16000000
2021-02-20,56720.17000000,57425.00000000,56713.79000000,57048.35000000
2021-02-20,57048.35000000,57152.33000000,56800.01000000,57115.24000000
2021-02-20,57118.09000000,57234.48000000,56709.23000000,56975.12000000
2021-02-20,56975.12000000,57050.00000000,56562.51000000,56719.52000000
2021-02-20,56719.52000000,56878.28000000,56250.66000000,56472.13000000
2021-02-20,56472.13000000,56495.33000000,53863.93000000,55423.99000000
2021-02-20,55424.00000000,56191.43000000,55378.02000000,55841.19000000
2021-02-21,55841.19000000,56061.64000000,55477.59000000,55834.95000000
2021-02-21,55834.95000000,56351.08000000,55717.87000000,56347.69000000
2021-02-21,56347.70000000,56660.94000000,56253.77000000,56318.08000000
2021-02-21,56318.08000000,56900.00000000,56311.40000000,56505.22000000
2021-02-21,56505.22000000,56725.12000000,56040.31000000,56701.08000000
2021-02-21,56701.08000000,56959.71000000,56511.54000000,56545.13000000
2021-02-21,56545.12000000,56609.46000000,56250.00000000,56493.23000000
2021-02-21,56493.22000000,56594.23000000,55863.54000000,56091.76000000
2021-02-21,56092.02000000,56676.70000000,55821.03000000,56513.22000000
2021-02-21,56513.21000000,56845.90000000,56364.65000000,56795.81000000
2021-02-21,56795.81000000,57827.00000000,56657.96000000,57560.00000000
2021-02-21,57560.00000000,57570.94000000,57200.00000000,57284.79000000
2021-02-21,57284.78000000,57440.82000000,56589.00000000,56888.80000000
2021-02-21,56888.81000000,57220.00000000,56888.79000000,57154.19000000
2021-02-21,57154.19000000,57449.00000000,56783.33000000,57381.13000000
2021-02-21,57381.12000000,57555.00000000,57165.40000000,57313.99000000
2021-02-21,57313.99000000,57782.00000000,57006.16000000,57733.96000000
2021-02-21,57733.95000000,57749.82000000,57356.53000000,57499.01000000
2021-02-21,57499.02000000,58300.00000000,57333.79000000,58183.69000000
2021-02-21,58183.69000000,58352.80000000,57916.66000000,58072.62000000
2021-02-21,58072.62000000,58247.84000000,57458.15000000,57654.80000000
2021-02-21,57657.10000000,57900.00000000,57180.00000000,57293.53000000
2021-02-21,57293.52000000,57616.34000000,56935.03000000,57328.47000000
2021-02-21,57328.46000000,57590.05000000,57100.00000000,57408.57000000
2021-02-22,57412.35000000,57508.47000000,56230.84000000,56235.15000000
2021-02-22,56235.15000000,57000.00000000,56013.13000000,56860.04000000
2021-02-22,56860.04000000,57277.99000000,55351.15000000,56855.12000000
2021-02-22,56855.13000000,57078.50000000,55757.58000000,55860.12000000
2021-02-22,55858.99000000,56258.49000000,55102.77000000,55786.36000000
2021-02-22,55785.61000000,56372.01000000,55625.11000000,55869.15000000
2021-02-22,55869.16000000,56377.00000000,55684.74000000,55989.36000000
2021-02-22,55989.35000000,56550.00000000,55652.45000000,56422.92000000
2021-02-22,56422.23000000,56623.69000000,55408.92000000,55480.80000000
2021-02-22,55480.80000000,55800.00000000,54355.00000000,54766.39000000
2021-02-22,54747.23000000,55101.69000000,53505.70000000,54847.72000000
2021-02-22,54847.72000000,55251.79000000,54403.11000000,54524.94000000
2021-02-22,54515.00000000,54695.66000000,52628.90000000,53781.12000000
2021-02-22,53784.14000000,54062.77000000,52050.00000000,52070.47000000
2021-02-22,52066.99000000,53654.37000000,47622.00000000,53478.83000000
2021-02-22,53472.69000000,53993.00000000,52483.39000000,53236.69000000
2021-02-22,53236.69000000,53847.56000000,52730.00000000,53180.05000000
2021-02-22,53177.82000000,53302.59000000,51955.65000000,52100.00000000
2021-02-22,52100.00000000,53490.00000000,51570.00000000,53227.23000000
2021-02-22,53227.23000000,53746.29000000,52942.33000000,53581.69000000
2021-02-22,53587.41000000,54364.00000000,53452.51000000,53771.34000000
2021-02-22,53779.38000000,54900.00000000,53667.72000000,54883.16000000
2021-02-22,54883.16000000,54989.46000000,53782.09000000,54084.97000000
2021-02-22,54084.97000000,54373.32000000,53279.02000000,54087.67000000
2021-02-23,54087.67000000,54183.59000000,53018.54000000,53440.66000000
2021-02-23,53431.44000000,53925.86000000,52281.88000000,52546.18000000
2021-02-23,52546.59000000,52887.66000000,50901.00000000,51218.63000000
2021-02-23,51218.75000000,52496.90000000,51153.33000000,51906.36000000
2021-02-23,51900.73000000,52311.71000000,49600.00000000,50754.50000000
2021-02-23,50754.50000000,50755.48000000,48615.00000000,49950.00000000
2021-02-23,49952.49000000,51241.99000000,49380.14000000,49547.02000000
2021-02-23,49544.58000000,50547.30000000,49288.94000000,49640.33000000
2021-02-23,49642.92000000,50027.01000000,46560.00000000,46565.18000000
2021-02-23,46562.33000000,48695.75000000,45000.00000000,48075.45000000
2021-02-23,48072.01000000,48979.17000000,46568.00000000,47546.01000000
2021-02-23,47531.15000000,48275.74000000,44892.56000000,46369.29000000
2021-02-23,46359.14000000,49455.53000000,45788.10000000,48670.21000000
2021-02-23,48670.54000000,49600.00000000,48032.17000000,48750.00000000
2021-02-23,48754.47000000,49141.89000000,45838.84000000,46978.18000000
2021-02-23,46977.89000000,49350.00000000,46635.00000000,48602.03000000
2021-02-23,48602.02000000,49247.69000000,47230.01000000,47365.61000000
2021-02-23,47361.41000000,48197.74000000,46888.00000000,47175.27000000
2021-02-23,47163.74000000,47777.00000000,46501.34000000,46881.49000000
2021-02-23,46872.77000000,47291.03000000,45500.00000000,45523.00000000
2021-02-23,45523.02000000,47820.00000000,45251.00000000,47814.50000000
2021-02-23,47812.80000000,48474.31000000,47400.70000000,47937.33000000
2021-02-23,47930.44000000,48756.00000000,47738.82000000,48589.69000000
2021-02-23,48597.19000000,48938.85000000,48124.51000000,48891.00000000
2021-02-24,48891.00000000,49100.00000000,46988.69000000,48456.58000000
2021-02-24,48456.58000000,50225.22000000,48419.48000000,50191.60000000
2021-02-24,50191.68000000,50553.33000000,49803.00000000,50160.42000000
2021-02-24,50160.21000000,50993.57000000,50025.01000000,50874.99000000
2021-02-24,50869.77000000,51357.00000000,50327.35000000,50617.29000000
2021-02-24,50619.83000000,51044.22000000,50000.00000000,50247.40000000
2021-02-24,50247.61000000,50719.78000000,49456.00000000,50109.21000000
2021-02-24,50109.20000000,50368.40000000,49530.43000000,50090.57000000
2021-02-24,50090.61000000,50886.20000000,49799.29000000,50634.36000000
2021-02-24,50634.32000000,51374.99000000,50306.12000000,50847.51000000
2021-02-24,50847.50000000,51000.00000000,50033.52000000,50075.00000000
2021-02-24,50075.00000000,50875.00000000,50049.15000000,50360.02000000
2021-02-24,50360.02000000,51294.00000000,50326.81000000,50739.94000000
2021-02-24,50738.27000000,51060.00000000,49056.33000000,49481.61000000
2021-02-24,49469.19000000,49777.00000000,48758.00000000,49404.04000000
2021-02-24,49404.62000000,49850.00000000,48450.00000000,49819.50000000
2021-02-24,49819.49000000,50150.00000000,49160.00000000,49308.28000000
2021-02-24,49308.29000000,50060.31000000,49303.56000000,50041.80000000
2021-02-24,50046.03000000,50052.18000000,49465.15000000,49570.00000000
2021-02-24,49570.00000000,49690.15000000,48811.26000000,48959.93000000
2021-02-24,48959.93000000,49266.39000000,48581.26000000,49101.18000000
2021-02-24,49101.18000000,49150.00000000,48090.00000000,48707.72000000
2021-02-24,48715.97000000,48950.00000000,48028.18000000,48811.63000000
2021-02-24,48811.63000000,49747.49000000,48722.71000000,49676.20000000
2021-02-25,49676.21000000,50865.00000000,49517.01000000,50507.25000000
2021-02-25,50507.24000000,50884.88000000,50357.14000000,50504.71000000
2021-02-25,50505.26000000,50834.43000000,50421.36000000,50650.95000000
2021-02-25,50650.95000000,50659.77000000,50033.94000000,50206.97000000
2021-02-25,50206.97000000,50366.67000000,49567.89000000,49627.34000000
2021-02-25,49626.90000000,50449.07000000,49533.44000000,50388.60000000
2021-02-25,50391.10000000,50568.97000000,50212.79000000,50453.54000000
2021-02-25,50453.54000000,50559.51000000,50105.71000000,50395.99000000
2021-02-25,50395.58000000,50513.35000000,49534.90000000,49700.00000000
2021-02-25,49700.01000000,49840.60000000,48581.71000000,48977.03000000
2021-02-25,48977.03000000,49729.52000000,48812.92000000,49551.51000000
2021-02-25,49551.51000000,50403.14000000,49551.51000000,50294.80000000
2021-02-25,50299.00000000,51500.00000000,50077.00000000,51487.06000000
2021-02-25,51497.98000000,52041.73000000,51060.27000000,51347.60000000
2021-02-25,51351.93000000,51530.00000000,50599.00000000,50830.88000000
2021-02-25,50830.60000000,51367.61000000,50480.00000000,50849.99000000
2021-02-25,50850.00000000,51370.18000000,50563.82000000,50630.66000000
2021-02-25,50632.85000000,50665.78000000,49306.91000000,49550.95000000
2021-02-25,49550.96000000,50086.28000000,49226.09000000,49544.14000000
2021-02-25,49543.04000000,50000.00000000,49262.29000000,49443.86000000
2021-02-25,49442.20000000,49550.01000000,48529.47000000,49152.75000000
2021-02-25,49151.36000000,49300.00000000,48051.00000000,48101.99000000
2021-02-25,48102.01000000,48900.00000000,47471.00000000,48235.85000000
2021-02-25,48229.63000000,48463.27000000,46674.34000000,47073.73000000
2021-02-26,47073.73000000,47613.50000000,46000.00000000,46801.05000000
2021-02-26,46807.84000000,47479.06000000,46240.84000000,46480.48000000
2021-02-26,46480.48000000,47800.00000000,46124.74000000,47343.51000000
2021-02-26,47343.50000000,47695.77000000,46639.24000000,47330.24000000
2021-02-26,47331.34000000,47786.50000000,46806.49000000,47025.06000000
2021-02-26,47028.80000000,47207.40000000,45502.69000000,45517.53000000
2021-02-26,45524.35000000,46500.00000000,45512.02000000,46093.07000000
2021-02-26,46098.99000000,46430.02000000,44106.78000000,44973.68000000
2021-02-26,44986.99000000,45950.00000000,44939.19000000,45727.74000000
2021-02-26,45727.75000000,46626.35000000,45325.00000000,46410.76000000
2021-02-26,46410.76000000,46880.40000000,46168.00000000,46706.85000000
2021-02-26,46704.75000000,46850.00000000,45662.94000000,46427.65000000
2021-02-26,46427.65000000,47266.34000000,46315.08000000,46823.39000000
2021-02-26,46823.38000000,46999.77000000,45800.00000000,45958.41000000
2021-02-26,45958.41000000,47429.00000000,45828.37000000,46868.98000000
2021-02-26,46869.59000000,47853.13000000,46333.00000000,47594.65000000
2021-02-26,47590.66000000,48219.08000000,47450.00000000,48127.26000000
2021-02-26,48127.26000000,48424.11000000,47542.20000000,47660.98000000
2021-02-26,47659.96000000,47873.24000000,47269.99000000,47317.09000000
2021-02-26,47317.09000000,47478.07000000,46602.62000000,46959.17000000
2021-02-26,46959.18000000,47115.38000000,46071.89000000,46270.00000000
2021-02-26,46270.00000000,46867.00000000,45500.00000000,45677.46000000
2021-02-26,45680.00000000,45988.77000000,45000.00000000,45476.30000000
2021-02-26,45476.30000000,46444.57000000,45368.74000000,46276.87000000
2021-02-27,46276.88000000,47568.18000000,46156.24000000,47525.07000000
2021-02-27,47523.34000000,47960.00000000,47331.54000000,47761.97000000
2021-02-27,47761.97000000,48085.47000000,47186.00000000,47375.34000000
2021-02-27,47375.34000000,47937.03000000,47158.26000000,47423.08000000
2021-02-27,47423.07000000,47918.40000000,47278.54000000,47657.47000000
2021-02-27,47657.48000000,47955.58000000,47460.21000000,47803.71000000
2021-02-27,47799.68000000,48394.00000000,47527.33000000,47566.60000000
2021-02-27,47560.69000000,47626.26000000,46712.18000000,47158.53000000
2021-02-27,47153.01000000,47284.74000000,46380.00000000,46620.50000000
2021-02-27,46620.83000000,46827.73000000,46224.84000000,46671.04000000
2021-02-27,46671.04000000,47099.97000000,46601.01000000,46775.51000000
2021-02-27,46775.68000000,47640.03000000,46690.00000000,47299.99000000
2021-02-27,47299.99000000,47800.00000000,46735.63000000,47429.99000000
2021-02-27,47430.00000000,47700.00000000,47058.82000000,47441.91000000
2021-02-27,47441.91000000,47620.00000000,46836.00000000,47079.64000000
2021-02-27,47078.23000000,47378.92000000,46337.53000000,46528.64000000
2021-02-27,46528.82000000,46949.96000000,46271.00000000,46883.19000000
2021-02-27,46883.19000000,47177.00000000,46700.00000000,47042.53000000
2021-02-27,47041.13000000,47329.17000000,46900.00000000,47136.30000000
2021-02-27,47136.29000000,47450.26000000,47028.59000000,47405.39000000
2021-02-27,47405.38000000,47557.14000000,46900.00000000,47081.07000000
2021-02-27,47083.43000000,47170.00000000,46534.13000000,46825.30000000
2021-02-27,46825.30000000,46870.31000000,45742.00000000,45828.43000000
2021-02-27,45828.44000000,46441.41000000,45000.00000000,46106.43000000
2021-02-28,46103.67000000,46638.46000000,45588.11000000,46345.94000000
2021-02-28,46345.93000000,46600.00000000,46100.00000000,46442.50000000
2021-02-28,46439.20000000,46518.68000000,45220.28000000,45397.23000000
2021-02-28,45397.97000000,45684.56000000,44444.00000000,44629.17000000
2021-02-28,44632.70000000,45100.00000000,44267.48000000,44384.14000000
2021-02-28,44384.38000000,45600.00000000,44200.00000000,44791.27000000
2021-02-28,44791.27000000,44977.05000000,43738.65000000,44372.43000000
2021-02-28,44379.68000000,44783.29000000,44099.99000000,44400.83000000
2021-02-28,44400.83000000,45273.68000000,44375.02000000,44856.61000000
2021-02-28,44856.61000000,45530.62000000,44680.71000000,45067.61000000
2021-02-28,45067.51000000,45513.78000000,44712.19000000,45177.20000000
2021-02-28,45177.20000000,45493.87000000,44966.63000000,45284.86000000
2021-02-28,45287.25000000,45500.17000000,44501.00000000,44756.99000000
2021-02-28,44756.99000000,44889.00000000,44150.00000000,44178.80000000
2021-02-28,44183.52000000,44652.30000000,43556.98000000,44561.92000000
2021-02-28,44564.46000000,44628.89000000,43168.00000000,43391.14000000
2021-02-28,43391.14000000,43934.56000000,43000.00000000,43514.78000000
2021-02-28,43514.77000000,43942.62000000,43085.00000000,43119.02000000
2021-02-28,43123.42000000,43779.96000000,43001.00000000,43677.39000000
2021-02-28,43683.79000000,44521.66000000,43434.22000000,44405.32000000
2021-02-28,44402.88000000,44960.00000000,44088.00000000,44860.38000000
2021-02-28,44866.37000000,45380.21000000,44845.88000000,45129.52000000
2021-02-28,45129.52000000,45362.35000000,44755.10000000,45180.00000000
2021-02-28,45179.99000000,45919.61000000,44850.00000000,45135.66000000
2021-03-01,45134.11000000,46571.30000000,44950.53000000,46217.19000000
2021-03-01,46217.18000000,46492.33000000,45850.00000000,46161.83000000
2021-03-01,46166.16000000,46796.94000000,46102.84000000,46419.56000000
2021-03-01,46414.70000000,46540.31000000,46204.08000000,46336.37000000
2021-03-01,46336.38000000,46688.13000000,45959.70000000,46458.33000000
2021-03-01,46474.53000000,46486.33000000,45980.00000000,46200.47000000
2021-03-01,46200.46000000,46272.38000000,45641.02000000,45857.30000000
2021-03-01,45857.30000000,46425.61000000,45837.28000000,46288.18000000
2021-03-01,46291.87000000,47300.00000000,46272.10000000,47009.38000000
2021-03-01,47009.38000000,47500.00000000,46900.00000000,47350.12000000
2021-03-01,47347.51000000,47714.61000000,46968.00000000,47615.66000000
2021-03-01,47615.66000000,48050.00000000,47400.00000000,47722.78000000
2021-03-01,47722.42000000,48044.63000000,47450.32000000,47913.80000000
2021-03-01,47913.80000000,48441.96000000,47757.78000000,47799.33000000
2021-03-01,47799.34000000,48564.03000000,47580.10000000,48083.04000000
2021-03-01,48083.04000000,49298.00000000,48065.54000000,49188.00000000
2021-03-01,49187.99000000,49469.99000000,48530.36000000,49065.40000000
2021-03-01,49069.60000000,49200.00000000,48527.27000000,48565.00000000
2021-03-01,48565.00000000,48777.71000000,48233.33000000,48465.27000000
2021-03-01,48465.27000000,48700.00000000,48019.06000000,48262.83000000
2021-03-01,48262.66000000,48916.55000000,47876.00000000,48512.40000000
2021-03-01,48512.99000000,48872.00000000,48338.25000000,48784.09000000
2021-03-01,48784.46000000,49300.00000000,48588.89000000,49137.73000000
2021-03-01,49137.73000000,49790.00000000,49064.62000000,49587.03000000
2021-03-02,49595.76000000,50200.00000000,49278.94000000,49354.62000000
2021-03-02,49354.63000000,49699.93000000,48710.00000000,49368.60000000
2021-03-02,49368.60000000,49777.00000000,49045.45000000,49272.74000000
2021-03-02,49272.74000000,49398.00000000,48825.00000000,48974.75000000
2021-03-02,48974.74000000,49243.00000000,48544.75000000,49159.16000000
2021-03-02,49159.16000000,49402.07000000,48660.28000000,48672.07000000
2021-03-02,48673.88000000,48846.03000000,48333.00000000,48638.36000000
2021-03-02,48631.58000000,48833.10000000,48301.36000000,48331.61000000
2021-03-02,48331.60000000,49222.00000000,48270.69000000,48858.08000000
2021-03-02,48861.23000000,49265.54000000,48861.22000000,49144.23000000
2021-03-02,49144.22000000,49263.95000000,48550.00000000,48721.09000000
2021-03-02,48721.09000000,49047.06000000,48550.00000000,48844.13000000
2021-03-02,48844.14000000,49117.00000000,48568.98000000,48811.03000000
2021-03-02,48807.45000000,49076.70000000,48712.70000000,49000.00000000
2021-03-02,49000.00000000,49699.99000000,48769.32000000,48899.31000000
2021-03-02,48899.30000000,49043.99000000,48380.83000000,48676.08000000
2021-03-02,48676.09000000,48718.18000000,47265.79000000,47520.01000000
2021-03-02,47519.58000000,47982.45000000,47200.00000000,47852.63000000
2021-03-02,47852.63000000,48030.48000000,47526.31000000,47678.38000000
2021-03-02,47678.38000000,47944.43000000,47144.22000000,47467.43000000
2021-03-02,47467.43000000,47643.28000000,47047.60000000,47529.57000000
2021-03-02,47529.57000000,47870.00000000,47273.01000000,47407.03000000
2021-03-02,47407.25000000,47960.00000000,47331.96000000,47789.87000000
2021-03-02,47793.36000000,48489.24000000,47719.70000000,48440.65000000
2021-03-03,48436.61000000,48745.13000000,48100.71000000,48507.96000000
2021-03-03,48514.80000000,48882.43000000,48458.38000000,48848.63000000
2021-03-03,48848.63000000,49000.51000000,48528.92000000,48594.07000000
2021-03-03,48594.06000000,48839.27000000,48494.53000000,48704.75000000
2021-03-03,48704.75000000,49327.70000000,48653.09000000,49105.47000000
2021-03-03,49105.47000000,49466.69000000,48837.00000000,49079.64000000
2021-03-03,49078.59000000,49637.39000000,49078.59000000,49529.90000000
2021-03-03,49529.90000000,49960.00000000,49474.11000000,49752.97000000
2021-03-03,49752.97000000,50998.00000000,49752.97000000,50909.41000000
2021-03-03,50909.40000000,51495.00000000,50720.00000000,51445.31000000
2021-03-03,51445.31000000,51756.05000000,51187.07000000,51414.19000000
2021-03-03,51414.19000000,51777.00000000,51155.33000000,51666.33000000
2021-03-03,51665.83000000,52575.17000000,51355.00000000,52540.04000000
2021-03-03,52547.23000000,52640.00000000,51188.31000000,51559.50000000
2021-03-03,51559.63000000,51564.15000000,50651.00000000,50776.36000000
2021-03-03,50776.35000000,51155.00000000,50481.00000000,50767.36000000
2021-03-03,50767.35000000,51444.90000000,50750.02000000,51077.00000000
2021-03-03,51077.00000000,51449.84000000,50825.18000000,51307.78000000
2021-03-03,51305.50000000,51600.00000000,51100.00000000,51233.11000000
2021-03-03,51233.11000000,51257.29000000,50260.00000000,50857.17000000
2021-03-03,50857.17000000,51172.62000000,50431.37000000,50521.40000000
2021-03-03,50523.93000000,51123.00000000,50364.64000000,50958.60000000
2021-03-03,50956.10000000,51356.86000000,50500.00000000,50577.34000000
2021-03-03,50577.33000000,51068.99000000,50301.50000000,50349.37000000
2021-03-04,50349.37000000,51147.05000000,49850.81000000,50894.48000000
2021-03-04,50894.48000000,51622.94000000,50714.28000000,51475.19000000
2021-03-04,51475.14000000,51773.88000000,50790.55000000,50791.63000000
2021-03-04,50792.02000000,51033.47000000,49401.30000000,49574.89000000
2021-03-04,49574.89000000,49811.66000000,49010.10000000,49065.33000000
2021-03-04,49065.32000000,49698.43000000,49034.81000000,49661.35000000
2021-03-04,49664.40000000,49870.00000000,49237.49000000,49393.07000000
2021-03-04,49393.08000000,49816.00000000,49320.00000000,49696.49000000
2021-03-04,49701.37000000,50756.23000000,49688.46000000,50221.61000000
2021-03-04,50221.67000000,50225.00000000,48524.86000000,49069.98000000
2021-03-04,49069.99000000,49562.49000000,48747.46000000,49219.42000000
2021-03-04,49216.96000000,49499.00000000,48898.64000000,49323.32000000
2021-03-04,49323.31000000,49764.92000000,49113.63000000,49355.84000000
2021-03-04,49355.85000000,49710.00000000,48721.43000000,49633.44000000
2021-03-04,49633.44000000,50569.41000000,49205.13000000,49422.53000000
2021-03-04,49422.53000000,49812.41000000,48829.07000000,49412.60000000
2021-03-04,49412.60000000,50033.92000000,49300.01000000,49693.59000000
2021-03-04,49694.60000000,49927.34000000,48319.36000000,48508.07000000
2021-03-04,48508.01000000,48666.66000000,47588.52000000,47600.01000000
2021-03-04,47600.00000000,48394.04000000,47596.29000000,48000.36000000
2021-03-04,48000.37000000,48270.99000000,47500.00000000,48221.00000000
2021-03-04,48221.00000000,48434.68000000,47800.00000000,47955.77000000
2021-03-04,47955.78000000,48350.00000000,47859.16000000,48249.99000000
2021-03-04,48249.99000000,48710.94000000,48049.00000000,48374.09000000
2021-03-05,48374.09000000,48376.20000000,46512.90000000,46829.84000000
2021-03-05,46829.84000000,47000.00000000,46300.00000000,46709.94000000
2021-03-05,46709.95000000,47180.85000000,46366.33000000,47108.28000000
2021-03-05,47107.25000000,47339.00000000,46800.88000000,47289.81000000
2021-03-05,47289.81000000,47307.69000000,46500.00000000,46679.08000000
2021-03-05,46670.26000000,47253.17000000,46665.73000000,47153.13000000
2021-03-05,47153.13000000,47442.01000000,46954.81000000,47396.56000000
2021-03-05,47396.56000000,47547.00000000,47010.89000000,47380.00000000
2021-03-05,47380.00000000,47500.00000000,46418.12000000,46634.35000000
2021-03-05,46635.75000000,47157.43000000,46530.00000000,47063.51000000
2021-03-05,47063.50000000,47229.79000000,46780.01000000,47080.97000000
2021-03-05,47080.96000000,47523.59000000,47080.96000000,47478.87000000
2021-03-05,47478.86000000,47880.00000000,46974.32000000,47649.99000000
2021-03-05,47650.00000000,48296.93000000,47325.94000000,48056.18000000
2021-03-05,48061.21000000,48728.21000000,47936.51000000,48136.81000000
2021-03-05,48136.82000000,48698.19000000,47837.83000000,47867.45000000
2021-03-05,47867.45000000,47867.45000000,46885.00000000,47658.14000000
2021-03-05,47656.65000000,48237.42000000,47320.00000000,48096.01000000
2021-03-05,48096.00000000,48558.50000000,47918.38000000,48478.11000000
2021-03-05,48478.12000000,49400.00000000,48310.40000000,49295.47000000
2021-03-05,49285.76000000,49448.93000000,48832.17000000,49173.85000000
2021-03-05,49173.85000000,49398.00000000,48890.97000000,49035.21000000
2021-03-05,49035.20000000,49389.99000000,48673.71000000,49061.76000000
2021-03-05,49061.77000000,49160.29000000,48579.59000000,48751.71000000
2021-03-06,48746.81000000,49156.00000000,48675.67000000,48808.05000000
2021-03-06,48807.83000000,48901.65000000,48520.00000000,48647.38000000
2021-03-06,48647.37000000,48801.81000000,48350.00000000,48657.72000000
2021-03-06,48657.72000000,48687.49000000,48115.83000000,48451.16000000
2021-03-06,48450.12000000,48895.32000000,48193.00000000,48496.28000000
2021-03-06,48496.27000000,48971.29000000,48482.17000000,48922.00000000
2021-03-06,48922.00000000,49117.32000000,48772.24000000,48820.12000000
2021-03-06,48820.13000000,49100.00000000,48600.00000000,48641.64000000
2021-03-06,48641.65000000,48785.00000000,48270.01000000,48335.10000000
2021-03-06,48335.22000000,48499.99000000,48000.00000000,48035.36000000
2021-03-06,48035.37000000,48331.91000000,48000.00000000,48171.01000000
2021-03-06,48171.02000000,48212.85000000,47401.82000000,47660.74000000
2021-03-06,47660.75000000,47753.39000000,47070.00000000,47320.30000000
2021-03-06,47320.30000000,47725.51000000,47201.12000000,47560.96000000
2021-03-06,47562.67000000,47712.69000000,47238.32000000,47267.88000000
2021-03-06,47267.88000000,47941.03000000,47104.85000000,47757.43000000
2021-03-06,47755.08000000,48450.00000000,47655.01000000,48250.69000000
2021-03-06,48250.70000000,48623.00000000,48109.79000000,48473.30000000
2021-03-06,48473.30000000,48690.60000000,48248.27000000,48341.01000000
2021-03-06,48341.00000000,48734.84000000,48223.36000000,48518.50000000
2021-03-06,48518.51000000,48723.00000000,48264.63000000,48578.71000000
2021-03-06,48577.22000000,49200.00000000,48463.75000000,48920.88000000
2021-03-06,48920.87000000,49120.01000000,48805.00000000,48882.20000000
2021-03-07,48882.20000000,49312.00000000,48882.20000000,49203.25000000
2021-03-07,49203.25000000,49490.00000000,48982.17000000,49121.95000000
2021-03-07,49121.95000000,49851.00000000,49052.91000000,49550.58000000
2021-03-07,49550.57000000,49900.99000000,49433.88000000,49551.44000000
2021-03-07,49551.43000000,49687.98000000,49296.80000000,49436.18000000
2021-03-07,49436.18000000,49459.25000000,49111.11000000,49342.00000000
2021-03-07,49342.00000000,49650.00000000,49146.68000000,49458.56000000
2021-03-07,49459.61000000,50179.17000000,49327.57000000,50052.68000000
2021-03-07,50041.84000000,50839.54000000,50041.84000000,50383.09000000
2021-03-07,50384.11000000,51148.22000000,50384.11000000,50943.02000000
2021-03-07,50942.82000000,50985.84000000,50448.30000000,50612.92000000
2021-03-07,50612.92000000,50899.22000000,50472.81000000,50705.52000000
2021-03-07,50705.52000000,50827.68000000,50391.19000000,50746.20000000
2021-03-07,50746.20000000,50850.00000000,50504.22000000,50764.44000000
2021-03-07,50764.44000000,51250.00000000,50130.65000000,50646.34000000
2021-03-07,50644.47000000,50827.93000000,50375.00000000,50585.23000000
2021-03-07,50585.23000000,51352.10000000,50585.23000000,51052.90000000
2021-03-07,51052.89000000,51201.00000000,50757.59000000,51075.93000000
2021-03-07,51075.92000000,51085.71000000,50368.20000000,50412.31000000
2021-03-07,50412.31000000,50580.21000000,50250.00000000,50381.68000000
2021-03-07,50381.69000000,50381.69000000,49758.01000000,50036.64000000
2021-03-07,50036.63000000,50265.81000000,49833.08000000,50086.12000000
2021-03-07,50086.11000000,50784.12000000,49986.39000000,50498.55000000
2021-03-07,50498.56000000,51450.03000000,50480.89000000,50971.75000000
2021-03-08,50959.11000000,51685.00000000,50843.59000000,51491.10000000
2021-03-08,51491.10000000,51847.38000000,51250.05000000,51557.70000000
2021-03-08,51557.70000000,51594.22000000,50481.84000000,50730.82000000
2021-03-08,50730.82000000,50808.32000000,50234.98000000,50598.49000000
2021-03-08,50598.49000000,50598.50000000,50100.00000000,50417.44000000
2021-03-08,50417.45000000,50816.16000000,50355.16000000,50765.77000000
2021-03-08,50765.77000000,50944.00000000,50150.42000000,50274.76000000
2021-03-08,50274.76000000,50427.53000000,49521.20000000,49755.24000000
2021-03-08,49755.24000000,49888.59000000,49274.67000000,49880.35000000
2021-03-08,49880.49000000,50099.97000000,49400.00000000,49880.00000000
2021-03-08,49883.13000000,50271.67000000,49682.30000000,50061.00000000
2021-03-08,50061.01000000,50560.00000000,49878.00000000,50496.82000000
2021-03-08,50490.39000000,50550.00000000,50100.01000000,50275.00000000
2021-03-08,50274.58000000,51065.63000000,50265.16000000,50978.43000000
2021-03-08,50978.42000000,51233.00000000,50122.45000000,50740.90000000
2021-03-08,50744.26000000,51220.00000000,50541.67000000,51054.99000000
2021-03-08,51055.00000000,51175.00000000,50550.01000000,50664.91000000
