capital
10000.0
10052.783411647373
9958.746425203193
9973.923449991786
10019.841873018062
10006.601591531957
10018.433332434433
9983.500117419873
10008.008723575003
9980.119620019166
9988.572272061518
10008.536926293864
10051.360785657907
10067.167428087383
10046.037910792378
9989.017370885946
10058.128823162242
10060.971258060003
10068.856268247153
10058.152768352164
10050.266349624428
10055.61598676105
10057.87246877602
10050.58467979633
10039.841740764998
10020.402472170346
10042.375705274946
10072.519882305169
10042.095405698803
10040.123448881723
10044.018063595455
10049.702933390978
10065.580002849632
10053.815871895173
10065.75747896317
10081.659902152333
10105.76003153821
10073.742495531758
10069.52673356496
10066.604011853931
10090.268902199467
10099.170878687997
10092.716945733813
10090.466097881175
10080.971125806938
10098.138418440198
10110.551886603711
10124.917592016134
10185.766545228867
10241.264452764397
10197.317986555201
10206.850989225197
10179.570375201487
10187.456793929221
10196.751753240584
10164.921553131755
10149.447326280017
10144.63856872751
10198.161702364794
10145.025917388008
10149.912144672615
10103.226067028261
9974.765757260797
10039.168458366024
10195.344621197539
10189.710458863026
10155.342068622502
10155.901259234202
10093.929699176317
10053.99757363046
10062.37979864363
10062.660098219772
10089.422369308706
10081.254242464247
10074.491839122249
10089.626607693332
10079.000577530442
10060.258536524687
10038.431791640787
9975.33058203483
9985.190366120229
9987.162322937307
10004.064809940844
9996.17839121311
9988.007447287484
10006.721317481566
9982.790212965727
9981.24645248607
9982.374693493555
9988.803272717232
10015.837392138808
10006.601591531957
10039.560032648273
10045.47590309951
10048.574692383492
10068.577377211594
10061.252966176728
10066.88712851124
10032.653958166744
10032.799037846857
10027.456443413157
10018.572777952213
10021.454651986318
10023.504078535494
10040.400931376698
10066.951921378088
10105.169853033669
10101.818934985216
10105.48114050265
10084.351623207645
10069.140793445045
10069.70139259733
10065.478587927611
10071.664898170906
10101.835837472221
10070.018314228646
10085.496766702136
10103.77258077471
10187.456793929221
10169.147174882639
10168.36684339931
10145.762584113247
10242.95470146475
10288.16744565863
10271.405812713456
10258.400757504816
10255.99919580973
10261.264320511333
10286.167318029879
10302.685273454086
10324.368347198455
10292.253621891734
10287.744883483541
10283.802378389966
10293.37763727747
10273.870758734805
10286.901167673948
10282.67413738248
10284.396782516256
10296.75954321876
10323.396454195752
10291.126789424832
10310.94495543648
10322.025944207882
10302.11340597713
10247.967697401886
10183.463581374635
10100.692102518315
10060.971258060003
10083.224790740744
9976.447554717648
9919.272075347017
9889.316642754999
9929.845989508312
9980.964744369343
9986.879206279998
10000.481482696094
9970.407732695052
9955.04900617117
9979.836503361857
9953.927807866603
9998.148939489607
9979.556203785716
9959.74648901757
9929.516391011744
9897.394623002107
9828.285987806978
9872.788827546707
9888.282773966615
9816.634540099205
9785.742428019073
9845.74625688163
9869.364665387906
9872.788827546707
9894.198644417853
9900.683565264875
9852.725575473507
9855.042624733574
9884.902276565908
9894.763469191887
9918.7058420324
9920.960915506786
9901.206133821403
9895.608593542063
9905.186669510735
9872.508527970564
9874.99601064125
9868.82660288496
9874.670637766434
9867.719489986228
9824.31531190173
9880.95836293175
9877.2975659549
9840.672693699404
9805.585947761227
9760.10558085646
9819.545993485564
9817.293737092343
9832.769372484665
9812.222990991282
9769.403357248988
9768.276524782084
9782.643638735091
9762.078946214122
9748.78514018584
9777.151738999526
9784.895895128313
9813.068115341459
9806.870536773495
9829.687485687688
9824.601245640206
9818.137452901936
9811.939874333973
9813.3484149176
9789.675073328563
9835.3216480222
9829.125477994818
9828.560653220784
9839.264153115775
9804.074583714993
9793.628846746808
9795.037387330436
9761.28171224379
9759.260456506283
9754.248869109733
9811.590556269233
9837.678136418608
9851.659310251702
9838.141546270623
9818.419161018663
9824.615331046043
9830.815726695171
9831.096026271314
9823.771615236448
9806.587420116186
9785.74101947849
9799.317942164082
9800.10954197208
9799.544717198045
9808.534023202761
9851.950878152513
9858.4217135937
9805.461996189866
9848.843637625028
9843.491183407243
9840.390985582677
9860.217602837825
9837.85702107273
9862.647335344584
9883.49373598228
9814.758364041812
9861.237386220373
9753.062877938319
9682.189341391904
9629.394423236356
9589.081991732919
9591.642718513956
9642.915004298602
9608.828322174802
9643.19812095591
9609.111438832111
9593.616083871619
9584.883132253124
9596.137371516314
9582.630875859904
9533.612255009062
9507.41340015358
9520.655090180268
9510.795306094871
9496.14648402514
9482.623085881725
9468.595430209374
9535.302503709416
9547.977960421485
9540.567628411018
9536.99275240977
9559.529401747819
9551.44297025721
9568.31165228674
9576.596687999641
9591.080710821088
9570.797726416844
9574.741640051003
9587.495975035756
9586.856497610788
9600.1305840709
9610.238271299015
9629.671905731331
9589.673578778044
9611.367920847084
9531.640298191984
9496.121130294634
9362.050603382577
9351.149907805879
9350.996376882264
9351.347103487587
9319.797202954902
9395.293569696783
9374.166869482946
9357.826390172277
9414.730021210267
9423.747498026656
9444.591081583183
9612.20881957551
9618.688106260199
9630.383218726063
9721.793276981774
9671.983056322935
9660.942915228457
9695.878947324185
9675.3156633438
9631.645271088993
9598.405121855954
9596.43175649829
9500.936930550057
9555.854519365133
9568.26094482573
9590.96521049323
9574.178223817551
9580.092685728205
9567.136929439996
9529.106333682037
9486.850116173193
9572.37670041109
