Date;Close;SMA_200;Sinal
2018-06-07 00:00:00+00:00;791.0150146484375;830.5317841339112;Compra
2018-06-08 00:00:00+00:00;776.802001953125;833.1537841796875;Compra
2018-06-09 00:00:00+00:00;782.6339721679688;835.7668589782714;Compra
2018-06-10 00:00:00+00:00;670.9760131835938;837.7214840698242;Compra
2018-06-11 00:00:00+00:00;671.239013671875;839.4733541870118;Compra
2018-06-12 00:00:00+00:00;642.2329711914062;840.9882540893555;Compra
2018-06-13 00:00:00+00:00;595.3109741210938;842.1425540161133;Compra
2018-06-14 00:00:00+00:00;574.1370239257812;843.1397941589355;Compra
2018-06-15 00:00:00+00:00;568.1279907226562;844.0135791015625;Compra
2018-06-16 00:00:00+00:00;539.0349731445312;844.8000039672852;Compra
2018-06-17 00:00:00+00:00;531.7420043945312;845.8601440429687;Compra
2018-06-18 00:00:00+00:00;494.28900146484375;846.7906790161132;Compra
2018-06-19 00:00:00+00:00;542.5499877929688;847.794028930664;Compra
2018-06-20 00:00:00+00:00;539.9940185546875;848.6311289978028;Compra
2018-06-21 00:00:00+00:00;554.260009765625;849.5539790344238;Compra
2018-06-22 00:00:00+00:00;514.5159912109375;850.2056689453125;Compra
2018-06-23 00:00:00+00:00;521.6929931640625;850.9261138916015;Compra
2018-06-24 00:00:00+00:00;485.6839904785156;851.5850389099121;Compra
2018-06-25 00:00:00+00:00;502.4150085449219;852.3609790039062;Compra
2018-06-26 00:00:00+00:00;484.6260070800781;853.0325340270996;Compra
2018-06-27 00:00:00+00:00;476.86199951171875;853.4030439758301;Compra
2018-06-28 00:00:00+00:00;479.0899963378906;853.8565339660645;Compra
2018-06-29 00:00:00+00:00;482.00201416015625;854.3075190734863;Compra
2018-06-30 00:00:00+00:00;521.5120239257812;854.6042141723633;Compra
2018-07-01 00:00:00+00:00;525.1090087890625;854.4633642578125;Compra
2018-07-02 00:00:00+00:00;520.0499877929688;853.2460140991211;Compra
2018-07-03 00:00:00+00:00;544.4099731445312;852.4066790771484;Compra
2018-07-04 00:00:00+00:00;540.1190185546875;851.1445941162109;Compra
2018-07-05 00:00:00+00:00;538.2899780273438;848.6027438354492;Compra
2018-07-06 00:00:00+00:00;544.8900146484375;846.365133972168;Compra
2018-07-07 00:00:00+00:00;536.4219970703125;842.9484939575195;Compra
2018-07-08 00:00:00+00:00;568.8610229492188;840.2004992675782;Compra
2018-07-09 00:00:00+00:00;567.7780151367188;837.9320892333984;Compra
2018-07-10 00:00:00+00:00;548.6929931640625;837.2622790527344;Compra
2018-07-11 00:00:00+00:00;544.39697265625;835.8330639648437;Compra
2018-07-12 00:00:00+00:00;545.2689819335938;834.5133987426758;Compra
2018-07-13 00:00:00+00:00;552.1409912109375;832.6827188110351;Compra
2018-07-14 00:00:00+00:00;555.2429809570312;831.341188659668;Compra
2018-07-15 00:00:00+00:00;543.4920043945312;829.0047985839843;Compra
2018-07-16 00:00:00+00:00;563.1290283203125;827.2173986816406;Compra
2018-07-17 00:00:00+00:00;590.239013671875;825.3157287597656;Compra
2018-07-18 00:00:00+00:00;618.9619750976562;824.0640985107422;Compra
2018-07-19 00:00:00+00:00;616.4819946289062;822.6362734985352;Compra
2018-07-20 00:00:00+00:00;597.8610229492188;821.2105987548828;Compra
2018-07-21 00:00:00+00:00;596.2069702148438;819.3974185180664;Compra
2018-07-22 00:00:00+00:00;606.1430053710938;817.4320535278321;Compra
2018-07-23 00:00:00+00:00;607.6500244140625;815.8011437988281;Compra
2018-07-24 00:00:00+00:00;603.364990234375;813.7534686279297;Compra
2018-07-25 00:00:00+00:00;625.5369873046875;811.4190533447265;Compra
2018-07-26 00:00:00+00:00;628.052978515625;808.8848681640625;Compra
2018-07-27 00:00:00+00:00;622.5919799804688;806.9183779907227;Compra
2018-07-28 00:00:00+00:00;623.4329833984375;805.3278030395508;Compra
2018-07-29 00:00:00+00:00;627.2410278320312;803.4439080810547;Compra
2018-07-30 00:00:00+00:00;613.5150146484375;801.7187530517579;Compra
2018-07-31 00:00:00+00:00;605.1799926757812;799.8179580688477;Compra
2018-08-01 00:00:00+00:00;584.4730224609375;796.1091232299805;Compra
2018-08-02 00:00:00+00:00;561.2839965820312;792.5783435058594;Compra
2018-08-03 00:00:00+00:00;555.6790161132812;789.3514883422852;Compra
2018-08-04 00:00:00+00:00;545.2579956054688;787.56486328125;Compra
2018-08-05 00:00:00+00:00;540.1929931640625;786.3521133422852;Compra
2018-08-06 00:00:00+00:00;538.3469848632812;783.9133483886719;Compra
2018-08-07 00:00:00+00:00;511.2439880371094;779.1748686218261;Compra
2018-08-08 00:00:00+00:00;489.6289978027344;773.8102133178711;Compra
2018-08-09 00:00:00+00:00;497.697998046875;768.6102536010742;Compra
2018-08-10 00:00:00+00:00;470.15301513671875;764.0098187255859;Compra
2018-08-11 00:00:00+00:00;438.74200439453125;759.0740286254883;Compra
2018-08-12 00:00:00+00:00;465.81500244140625;754.0082537841797;Compra
2018-08-13 00:00:00+00:00;417.9129943847656;749.492368927002;Compra
2018-08-14 00:00:00+00:00;370.8169860839844;744.6042041015625;Compra
2018-08-15 00:00:00+00:00;401.71600341796875;739.9329342651367;Compra
2018-08-16 00:00:00+00:00;405.0769958496094;734.8351692199707;Compra
2018-08-17 00:00:00+00:00;420.843994140625;730.4028388977051;Compra
2018-08-18 00:00:00+00:00;419.9360046386719;726.2453192138672;Compra
2018-08-19 00:00:00+00:00;432.1600036621094;722.1869694519042;Compra
2018-08-20 00:00:00+00:00;422.3800048828125;718.3520695495605;Compra
2018-08-21 00:00:00+00:00;421.27398681640625;715.5572145080566;Compra
2018-08-22 00:00:00+00:00;402.4159851074219;712.2219445800781;Compra
2018-08-23 00:00:00+00:00;404.1099853515625;709.1666946411133;Compra
2018-08-24 00:00:00+00:00;427.05999755859375;707.6748196411132;Compra
2018-08-25 00:00:00+00:00;433.86199951171875;706.6027545166015;Compra
2018-08-26 00:00:00+00:00;427.3489990234375;704.5742294311524;Compra
2018-08-27 00:00:00+00:00;426.48699951171875;702.1351745605468;Compra
2018-08-28 00:00:00+00:00;449.72601318359375;699.5610494995117;Compra
2018-08-29 00:00:00+00:00;448.8179931640625;696.6965893554687;Compra
2018-08-30 00:00:00+00:00;431.5719909667969;694.0000791931152;Compra
2018-08-31 00:00:00+00:00;429.260009765625;691.1517942810059;Compra
2018-09-01 00:00:00+00:00;434.2699890136719;688.3339440917969;Compra
