Date;Close;SMA_200;Sinal
2020-10-26 00:00:00+00:00;1.6293649673461914;1.5487987613677978;Espera
2020-10-27 00:00:00+00:00;1.605286955833435;1.5533542612195015;Espera
2020-10-28 00:00:00+00:00;1.3945720195770264;1.5565020212531089;Compra
2020-10-29 00:00:00+00:00;1.4124259948730469;1.5597520211338998;Compra
2020-10-30 00:00:00+00:00;1.3422130346298218;1.562593206167221;Compra
2020-10-31 00:00:00+00:00;1.429893970489502;1.5666018310189247;Compra
2020-11-01 00:00:00+00:00;1.5135430097579956;1.5710618910193443;Compra
2020-11-02 00:00:00+00:00;1.4676949977874756;1.575274831056595;Compra
2020-11-03 00:00:00+00:00;1.4121860265731812;1.5790321213006973;Compra
2020-11-04 00:00:00+00:00;1.2818679809570312;1.5821443262696266;Compra
2020-11-05 00:00:00+00:00;1.3038250207901;1.5856710162758827;Compra
2020-11-06 00:00:00+00:00;1.4000109434127808;1.5900681808590889;Compra
2020-11-07 00:00:00+00:00;1.8448309898376465;1.596749590933323;Espera
2020-11-08 00:00:00+00:00;1.9744019508361816;1.603773495554924;Espera
2020-11-09 00:00:00+00:00;1.958752989768982;1.6105656504631043;Espera
2020-11-10 00:00:00+00:00;2.0123209953308105;1.6175575503706932;Espera
2020-11-11 00:00:00+00:00;1.9741649627685547;1.6243206402659416;Espera
2020-11-12 00:00:00+00:00;1.8317279815673828;1.630323425233364;Espera
2020-11-13 00:00:00+00:00;1.8991379737854004;1.637013975083828;Espera
2020-11-14 00:00:00+00:00;1.8752789497375488;1.6435479497909546;Espera
2020-11-15 00:00:00+00:00;1.9168479442596436;1.6498558196425437;Espera
2020-11-16 00:00:00+00:00;1.9948530197143555;1.6563906797766685;Espera
2020-11-17 00:00:00+00:00;2.1325900554656982;1.6636241149902344;Espera
2020-11-18 00:00:00+00:00;2.012692928314209;1.6701480597257614;Espera
2020-11-19 00:00:00+00:00;2.0181660652160645;1.6769558101892472;Espera
2020-11-20 00:00:00+00:00;2.056972026824951;1.684148500263691;Espera
2020-11-21 00:00:00+00:00;2.0485239028930664;1.691258624792099;Espera
2020-11-22 00:00:00+00:00;2.0539379119873047;1.6984153944253921;Espera
2020-11-23 00:00:00+00:00;2.1203150749206543;1.7061500898003579;Espera
2020-11-24 00:00:00+00:00;2.1437950134277344;1.7139198049902915;Espera
2020-11-25 00:00:00+00:00;2.182776927947998;1.7218914496898652;Espera
2020-11-26 00:00:00+00:00;1.7414929866790771;1.7280335095524788;Espera
2020-11-27 00:00:00+00:00;1.7803629636764526;1.7344093543291093;Espera
2020-11-28 00:00:00+00:00;1.8107099533081055;1.7409366491436957;Espera
2020-11-29 00:00:00+00:00;1.8572269678115845;1.7476325941085815;Espera
2020-11-30 00:00:00+00:00;1.911929965019226;1.754441694021225;Espera
2020-12-01 00:00:00+00:00;1.932263970375061;1.7613675490021705;Espera
2020-12-02 00:00:00+00:00;1.9566999673843384;1.7683792439103128;Espera
2020-12-03 00:00:00+00:00;2.0850300788879395;1.7758585193753242;Espera
2020-12-04 00:00:00+00:00;1.847344994544983;1.782046999335289;Espera
2020-12-05 00:00:00+00:00;1.8254940509796143;1.7881182295084;Espera
2020-12-06 00:00:00+00:00;1.8158539533615112;1.7943210843205453;Espera
2020-12-07 00:00:00+00:00;1.8094849586486816;1.8006517791748047;Espera
2020-12-08 00:00:00+00:00;1.6451059579849243;1.805963158905506;Compra
2020-12-09 00:00:00+00:00;1.5036760568618774;1.81054030418396;Compra
2020-12-10 00:00:00+00:00;1.545240044593811;1.8155243444442748;Compra
2020-12-11 00:00:00+00:00;1.4406019449234009;1.8200370341539382;Compra
2020-12-12 00:00:00+00:00;1.4407060146331787;1.824408249258995;Compra
2020-12-13 00:00:00+00:00;1.458117961883545;1.8288416239619254;Compra
