Date;Close;SMA_200;Sinal
2021-04-07 00:00:00+00:00;28.70438575744629;12.254810878038406;Venda
2021-04-08 00:00:00+00:00;29.308914184570312;12.378947952985763;Venda
2021-04-09 00:00:00+00:00;30.409526824951172;12.50718524813652;Venda
2021-04-10 00:00:00+00:00;30.880163192749023;12.64095916390419;Venda
2021-04-11 00:00:00+00:00;30.935728073120117;12.775724784135818;Venda
2021-04-12 00:00:00+00:00;31.30670928955078;12.914558895826339;Venda
2021-04-13 00:00:00+00:00;31.746957778930664;13.052089694738388;Venda
2021-04-14 00:00:00+00:00;32.97645950317383;13.195088123083115;Venda
2021-04-15 00:00:00+00:00;36.40646743774414;13.35643040060997;Venda
2021-04-16 00:00:00+00:00;33.17973327636719;13.501305052042007;Venda
2021-04-17 00:00:00+00:00;33.909210205078125;13.650997792482377;Venda
2021-04-18 00:00:00+00:00;23.41156005859375;13.747980312108993;Espera
2021-04-19 00:00:00+00:00;25.610403060913086;13.855735856294633;Espera
2021-04-20 00:00:00+00:00;24.01119041442871;13.957322548627854;Espera
2021-04-21 00:00:00+00:00;25.8530330657959;14.067186518907548;Espera
2021-04-22 00:00:00+00:00;22.96561050415039;14.162735486030579;Espera
2021-04-23 00:00:00+00:00;20.011245727539062;14.24336109995842;Espera
2021-04-24 00:00:00+00:00;21.520355224609375;14.33336736559868;Espera
2021-04-25 00:00:00+00:00;20.460407257080078;14.41951807141304;Espera
2021-04-26 00:00:00+00:00;21.40692138671875;14.509840552806855;Espera
2021-04-27 00:00:00+00:00;25.769237518310547;14.61959265589714;Espera
2021-04-28 00:00:00+00:00;25.88178062438965;14.728920089006424;Espera
2021-04-29 00:00:00+00:00;26.637962341308594;14.842255705595017;Espera
2021-04-30 00:00:00+00:00;27.528404235839844;14.95963911652565;Espera
2021-05-01 00:00:00+00:00;31.766843795776367;15.096800104379653;Venda
2021-05-02 00:00:00+00:00;30.4722957611084;15.229048904180527;Venda
2021-05-03 00:00:00+00:00;31.16550636291504;15.364794985055923;Venda
2021-05-04 00:00:00+00:00;29.9829158782959;15.495274509191512;Espera
2021-05-05 00:00:00+00:00;29.83710289001465;15.624576553106309;Espera
2021-05-06 00:00:00+00:00;34.75200271606445;15.777916806936265;Venda
2021-05-07 00:00:00+00:00;36.006282806396484;15.93795888543129;Venda
2021-05-08 00:00:00+00:00;37.27090835571289;16.105741531848906;Venda
2021-05-09 00:00:00+00:00;35.33116149902344;16.263425669670106;Venda
2021-05-10 00:00:00+00:00;30.219270706176758;16.39471125841141;Espera
2021-05-11 00:00:00+00:00;32.580772399902344;16.536866760253908;Espera
2021-05-12 00:00:00+00:00;32.0162467956543;16.676138093471526;Espera
2021-05-13 00:00:00+00:00;31.041418075561523;16.810818209648133;Espera
2021-05-14 00:00:00+00:00;33.390037536621094;16.957520008087158;Espera
2021-05-15 00:00:00+00:00;34.13846969604492;17.107994060516358;Espera
2021-05-16 00:00:00+00:00;32.61438751220703;17.251390863656997;Espera
2021-05-17 00:00:00+00:00;31.962299346923828;17.392535445690154;Espera
2021-05-18 00:00:00+00:00;33.316749572753906;17.541218558549883;Espera
2021-05-19 00:00:00+00:00;18.6785831451416;17.616685794591902;Espera
