Date;Close;SMA_200;Sinal
2015-04-04 00:00:00+00:00;251.10000610351562;303.5271101379395;Compra
2015-04-05 00:00:00+00:00;251.94200134277344;302.5247101593018;Compra
2015-04-06 00:00:00+00:00;254.5749969482422;301.73206512451173;Compra
2015-04-07 00:00:00+00:00;252.2050018310547;301.0704300689697;Compra
2015-04-08 00:00:00+00:00;244.21499633789062;300.34209007263183;Compra
2015-04-09 00:00:00+00:00;239.39999389648438;299.57318504333495;Compra
2015-04-10 00:00:00+00:00;232.77099609375;298.75138999938963;Compra
2015-04-11 00:00:00+00:00;234.1750030517578;297.94128005981446;Compra
2015-04-12 00:00:00+00:00;233.4949951171875;297.00309509277344;Compra
2015-04-13 00:00:00+00:00;221.99600219726562;296.065735168457;Compra
2015-04-14 00:00:00+00:00;216.322998046875;295.14730514526366;Compra
2015-04-15 00:00:00+00:00;218.6490020751953;294.25369010925294;Compra
2015-04-16 00:00:00+00:00;223.91700744628906;293.5016151428223;Compra
2015-04-17 00:00:00+00:00;221.94200134277344;292.75012519836423;Compra
2015-04-18 00:00:00+00:00;220.87600708007812;291.98729026794433;Compra
2015-04-19 00:00:00+00:00;222.3730010986328;291.195255279541;Compra
2015-04-20 00:00:00+00:00;221.9770050048828;290.44041023254397;Compra
2015-04-21 00:00:00+00:00;224.30099487304688;289.77262016296385;Compra
2015-04-22 00:00:00+00:00;233.4759979248047;289.3105702209473;Compra
2015-04-23 00:00:00+00:00;233.19900512695312;289.0300852966309;Compra
2015-04-24 00:00:00+00:00;229.93299865722656;288.666950302124;Compra
2015-04-25 00:00:00+00:00;226.33700561523438;288.19622535705565;Compra
2015-04-26 00:00:00+00:00;214.87399291992188;287.634655380249;Compra
2015-04-27 00:00:00+00:00;218.0229949951172;286.98633529663084;Compra
2015-04-28 00:00:00+00:00;223.06900024414062;286.336865234375;Compra
2015-04-29 00:00:00+00:00;223.42999267578125;285.67426025390625;Compra
2015-04-30 00:00:00+00:00;224.9929962158203;285.0185051727295;Compra
2015-05-01 00:00:00+00:00;232.07899475097656;284.33441513061524;Compra
2015-05-02 00:00:00+00:00;232.34100341796875;283.5395001220703;Compra
2015-05-03 00:00:00+00:00;234.08299255371094;282.7660851287842;Compra
2015-05-04 00:00:00+00:00;237.80999755859375;282.0897850799561;Compra
2015-05-05 00:00:00+00:00;232.0540008544922;281.3731100463867;Compra
2015-05-06 00:00:00+00:00;229.2310028076172;280.6244100189209;Compra
2015-05-07 00:00:00+00:00;228.572998046875;279.8349900054932;Compra
