Date;Close;SMA_200;Sinal
2023-05-18 00:00:00+00:00;26415.1015625;22104.04544921875;Espera
2023-05-19 00:00:00+00:00;26700.2109375;22136.109208984373;Espera
2023-05-20 00:00:00+00:00;26843.27734375;22168.5263671875;Espera
2023-05-21 00:00:00+00:00;26706.921875;22201.625302734374;Espera
2023-05-22 00:00:00+00:00;26549.734375;22233.9427734375;Espera
2023-05-23 00:00:00+00:00;26816.1796875;22267.08357421875;Espera
2023-05-24 00:00:00+00:00;26106.576171875;22292.12828125;Espera
2023-05-25 00:00:00+00:00;25890.59375;22316.98029296875;Espera
2023-05-26 00:00:00+00:00;26343.94921875;22346.25017578125;Espera
2023-05-27 00:00:00+00:00;26621.140625;22391.338154296875;Espera
2023-05-28 00:00:00+00:00;26802.751953125;22446.93845214844;Espera
2023-05-29 00:00:00+00:00;27563.876953125;22505.587744140626;Espera
2023-05-30 00:00:00+00:00;27588.501953125;22560.812841796876;Espera
2023-05-31 00:00:00+00:00;26866.453125;22611.88623046875;Espera
2023-06-01 00:00:00+00:00;26671.720703125;22663.64166015625;Espera
2023-06-02 00:00:00+00:00;26574.64453125;22717.15017578125;Espera
2023-06-03 00:00:00+00:00;26958.00390625;22769.22744140625;Espera
2023-06-04 00:00:00+00:00;26968.224609375;22821.9180078125;Espera
2023-06-05 00:00:00+00:00;25445.16796875;22866.8404296875;Espera
2023-06-06 00:00:00+00:00;25434.8671875;22911.191708984374;Espera
2023-06-07 00:00:00+00:00;26146.98828125;22959.074599609376;Espera
2023-06-08 00:00:00+00:00;26246.6640625;23009.06445800781;Espera
2023-06-09 00:00:00+00:00;26339.314453125;23062.76579589844;Espera
2023-06-10 00:00:00+00:00;25501.8359375;23111.991943359375;Espera
2023-06-11 00:00:00+00:00;25668.986328125;23159.484360351562;Espera
2023-06-12 00:00:00+00:00;25675.197265625;23205.351508789063;Espera
2023-06-13 00:00:00+00:00;25728.365234375;23252.051313476564;Espera
2023-06-14 00:00:00+00:00;24902.15234375;23294.48093261719;Espera
2023-06-15 00:00:00+00:00;24797.16796875;23336.281645507814;Espera
2023-06-16 00:00:00+00:00;25245.357421875;23382.23578125;Espera
2023-06-17 00:00:00+00:00;26174.4921875;23432.411259765624;Espera
2023-06-18 00:00:00+00:00;26325.890625;23481.813330078126;Espera
2023-06-19 00:00:00+00:00;26312.83203125;23528.935546875;Espera
2023-06-20 00:00:00+00:00;26668.791015625;23577.89009765625;Espera
2023-06-21 00:00:00+00:00;28283.41015625;23634.8664453125;Espera
2023-06-22 00:00:00+00:00;29679.158203125;23698.7450390625;Espera
2023-06-23 00:00:00+00:00;29845.21484375;23763.358955078125;Espera
2023-06-24 00:00:00+00:00;30290.146484375;23830.110078125;Espera
2023-06-25 00:00:00+00:00;30327.943359375;23897.997001953125;Espera
2023-06-26 00:00:00+00:00;29955.744140625;23963.831806640625;Espera
2023-06-27 00:00:00+00:00;30236.650390625;24029.51087890625;Espera
2023-06-28 00:00:00+00:00;29921.822265625;24093.516572265624;Espera
2023-06-29 00:00:00+00:00;30057.203125;24158.343486328125;Espera
2023-06-30 00:00:00+00:00;29600.275390625;24221.847890625;Espera
2023-07-01 00:00:00+00:00;30328.865234375;24287.9333984375;Espera
2023-07-02 00:00:00+00:00;30264.01953125;24350.555927734375;Espera
2023-07-03 00:00:00+00:00;30586.513671875;24416.875546875;Espera
2023-07-04 00:00:00+00:00;30659.35546875;24487.248818359374;Espera
2023-07-05 00:00:00+00:00;30225.61328125;24555.30673828125;Espera
2023-07-06 00:00:00+00:00;29892.2265625;24621.27876953125;Espera
2023-07-07 00:00:00+00:00;29777.28515625;24688.17451171875;Espera
2023-07-08 00:00:00+00:00;30080.16015625;24756.4359765625;Espera
2023-07-09 00:00:00+00:00;30085.591796875;24823.084375;Espera
2023-07-10 00:00:00+00:00;29985.39453125;24890.049306640623;Espera
2023-07-11 00:00:00+00:00;30358.09765625;24957.8675;Espera
2023-07-12 00:00:00+00:00;30228.8359375;25025.04404296875;Espera
2023-07-13 00:00:00+00:00;30268.3515625;25092.60953125;Espera
2023-07-14 00:00:00+00:00;29966.38671875;25158.379619140625;Espera
2023-07-15 00:00:00+00:00;30263.462890625;25226.486572265625;Espera
2023-07-16 00:00:00+00:00;30089.669921875;25294.447138671876;Espera
2023-07-17 00:00:00+00:00;29685.783203125;25360.33263671875;Espera
2023-07-18 00:00:00+00:00;29556.427734375;25426.07240234375;Espera
2023-07-19 00:00:00+00:00;29794.26953125;25492.45615234375;Espera
2023-07-20 00:00:00+00:00;29638.095703125;25558.040458984375;Espera
2023-07-21 00:00:00+00:00;29733.8515625;25623.84857421875;Espera
2023-07-22 00:00:00+00:00;29664.12109375;25689.05732421875;Espera
2023-07-23 00:00:00+00:00;29741.52734375;25754.426142578126;Espera
2023-07-24 00:00:00+00:00;28934.294921875;25815.146201171876;Espera
2023-07-25 00:00:00+00:00;29062.43359375;25876.876259765624;Espera
2023-07-26 00:00:00+00:00;29113.912109375;25937.87486328125;Espera
2023-07-27 00:00:00+00:00;29099.3515625;25998.7513671875;Espera
2023-07-28 00:00:00+00:00;29125.845703125;26058.910634765623;Espera
2023-07-29 00:00:00+00:00;29264.166015625;26119.416513671877;Espera
2023-07-30 00:00:00+00:00;29059.501953125;26178.024052734374;Espera
2023-07-31 00:00:00+00:00;29131.578125;26233.705927734376;Espera
2023-08-01 00:00:00+00:00;28657.0234375;26283.225224609374;Espera
2023-08-02 00:00:00+00:00;28946.509765625;26328.4186328125;Espera
2023-08-03 00:00:00+00:00;28959.48828125;26370.181142578123;Espera
2023-08-04 00:00:00+00:00;28885.3359375;26411.029091796874;Espera
2023-08-05 00:00:00+00:00;28957.796875;26450.92541015625;Espera
